Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Botswana,BWA,,3.453446309,3.480023031,3.517075594,6.907270862,16.05397515,15.03422883,14.92467653,14.8254337,14.66995819,14.56422807,15.55613589,11.04704228,11.54417748,11.7274321,11.70576243,11.83720975,11.87418615,12.56422114,12.4660096,10.28980582,9.71750162,14.436795,14.44001442,14.06997446,13.64530337,13.21655156,12.70234444,12.02422057,11.36682584,10.90836017,10.42991656,5.322418291,4.661915658,4.546763579,4.370107807,4.162146237,3.988153314,3.874925279,3.791195436,3.736413586,3.629262698,2.816040412,2.597271255,2.583986844,2.613470267,2.67695115,4.61135096,4.591539867,4.546444458,4.501152841,4.270175444,3.081762944,2.742935098,2.66103153,2.606381384,2.571530049,2.543216761,2.498991775,2.462629823,2.439107028,2.450299979,2.512127677,2.526618049,
Central African Republic,CAF,,5.063215097,5.078544618,5.091864837,5.136606884,5.150639269,5.188713775,5.222251666,5.460369048,5.45292526,5.346372089,5.167907194,5.019838167,4.930985676,4.909517182,4.884450598,3.357910742,2.01576632,2.02942454,2.045032079,2.070206238,2.094420375,2.122506744,2.14714336,2.175921548,2.194959534,2.214407192,2.253908362,2.596901241,3.089743739,3.330143538,3.348620961,3.395885339,3.404272747,3.339376881,2.948426909,2.809236599,2.967707729,2.929387726,2.95373199,2.967586835,2.435415199,2.402341936,2.609384914,2.379762308,2.534376804,2.373867613,2.308884059,2.567657285,-0.171781233,-0.257911756,2.182362005,1.643275468,1.378142707,0.328246018,0.925347827,2.648636088,2.567054865,2.693370327,2.321399435,2.662691363,2.746849087,0.82522219,2.20022548,
Canada,CAN,,2.874278149,3.038539008,3.009533548,3.001383051,2.892943143,2.886473167,2.493558436,2.294780457,2.025906591,2.051615806,3.522847016,1.0043341,1.06453522,1.237690137,1.300845615,1.172868786,1.223220604,1.048392076,1.042607242,1.342472215,1.298137562,1.403366956,1.200454322,1.154242953,1.122230862,1.187689414,1.344305762,1.32275789,1.820319161,1.533778783,1.29236942,1.531544853,1.442998242,1.434271599,1.371351563,1.400008831,1.491580581,1.318879885,1.293116804,1.404225954,1.503055553,1.182479598,0.998066819,1.029678575,1.043237201,1.127070547,1.198537851,1.309994731,1.36784332,1.332757426,1.171664488,1.134288828,1.103902207,1.050685001,0.810767766,1.181983616,1.256918557,1.508182151,1.548884982,1.182503196,0.665410421,1.933094186,3.06673671,
Central Europe and the Baltics,CEB,,2.494936211,2.31448055,2.361329467,2.396837419,2.198783823,2.052458319,2.103181263,2.039527728,1.908497637,1.666806354,1.784405599,2.134374736,2.142965447,2.190202612,2.238276061,2.186666968,2.116930792,1.999033682,1.781703345,1.619651986,1.349730522,1.243359667,1.207770028,1.175992168,1.126687671,1.09062967,1.062274456,0.987517246,0.582876012,0.288136104,0.096482791,-0.178287904,-0.108793385,-0.064660392,-0.187606529,-0.25228068,-0.225261496,-0.215144163,-0.209355311,-0.608882079,-0.695305042,-0.553031197,-0.238616741,-0.199773807,-0.184364774,-0.155138151,-0.246511491,-0.224385644,-0.092679495,-0.297339945,-0.176025342,-0.206642983,-0.201652482,-0.195863402,-0.200207965,-0.198975574,-0.158402652,-0.074243815,0.015438566,-0.032668216,-1.147343133,-0.111358465,0.159566773,
Switzerland,CHE,,2.427382457,2.949645359,2.549155674,2.061311545,1.556108697,1.443453672,1.633008398,1.650297365,1.509523607,1.105018188,0.726363968,0.835427978,0.811134221,0.611361643,0.029066007,-0.498842803,-0.266337837,0.081630507,0.273379015,0.46825655,0.532310094,0.503672244,0.34812514,0.278378271,0.361988438,0.43952955,0.5471833,0.652597877,0.727457903,0.94575864,1.172688611,1.029388204,0.83888683,0.723915626,0.594969192,0.368293773,0.167490738,0.223682901,0.403412185,0.487032192,0.621865281,0.791912728,0.777321863,0.72146595,0.675992501,0.662946313,0.929048228,1.305980633,1.283458364,1.076896116,1.144479112,1.091689113,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.785417652,0.783765812,0.81999821,0.875030737,0.959577009,1.405140729,
Channel Islands,CHI,,0.191035376,0.350832715,0.437394386,0.458478611,0.438079119,0.411100271,0.407147238,0.364794387,0.318388906,0.306141064,0.22899231,-0.181803949,-0.272200832,-0.361076399,-0.478171625,-0.704412884,-0.919293108,-0.995425587,-1.014856424,-1.015741943,-0.465133759,0.771652872,0.873986903,0.917695363,0.934748824,0.919229729,0.629377491,0.634476761,0.670871494,0.780005519,0.406581393,-0.275317121,-0.423332926,-0.476718934,-0.544396548,-0.180619574,0.495920948,0.524794315,0.497574519,0.428646646,0.596594562,0.892637875,0.91936184,0.915274132,0.915470047,0.909270184,0.907335053,0.905378197,0.907497662,0.9013663,0.800716022,0.560315563,0.523331332,0.480961258,0.340439337,0.157949844,0.21480592,0.381177394,0.473461648,0.461516812,0.463264414,0.491922863,0.548861438,
Chile,CHL,,3.288402798,3.170515038,3.112251532,3.038470797,2.947765004,2.869790369,2.792635837,2.720945728,2.659108306,2.598801484,2.523847771,2.481147634,2.436429106,2.386455964,2.343980056,2.307409045,2.26695827,2.222691166,2.179540017,2.154140969,2.124149308,2.004111943,1.635270445,1.660072336,1.684453585,1.708559422,1.742842274,1.778486736,1.800064711,1.821057968,1.815294286,1.811296603,1.952263173,1.894959445,1.845543507,1.785638315,1.703287968,1.657300609,1.609546231,1.539344433,1.492053169,1.384767102,1.114610801,1.078592063,1.059336782,1.044396191,1.045570771,1.0670111,1.075543507,1.070034327,1.053189614,1.024963825,1.019094697,1.062130255,1.086835,1.280362588,1.661703669,1.869930219,1.689296941,0.992286212,0.54403936,0.603909579,0.653315033,
China,CHN,,2.053595578,3.87367811,5.493641021,5.327343511,1.210542855,1.837351159,1.842403457,1.882928902,2.012395147,2.028735959,2.124291883,1.830831672,2.283395763,2.692479597,2.389015723,1.891572392,1.705832985,3.483945072,5.261370931,5.157283705,5.131868951,5.295666246,4.474842022,4.320433025,4.339047124,4.438100593,4.531582208,4.514830994,4.402632038,4.309678481,4.601685132,4.42511729,4.301547743,4.245840597,4.159637994,4.086051744,4.008285508,3.908078566,3.77008873,3.649252711,4.059565758,4.198001148,4.078403526,3.97537213,3.882472976,3.674728093,3.511255552,3.433957689,3.338102468,3.255365494,3.123377177,3.130656596,3.048365006,2.953497442,2.842870548,2.775641769,2.73966382,2.503400504,2.290177234,2.078140058,1.838530282,1.649480857,1.472761965,
Cote d'Ivoire,CIV,,10.38461287,10.42347507,10.38116055,10.28778862,10.15250711,6.707737175,6.686945963,6.675794244,6.728321189,6.86976511,7.027843335,7.155761855,7.188672925,7.18207715,7.420600053,8.220551525,7.723592453,7.738965811,4.445168402,4.536237685,4.586598511,4.605423436,4.591726048,4.570558293,4.535433516,4.481487721,4.429633088,4.511283334,4.815916487,4.874327269,4.9118673,4.923202573,4.903777912,4.854865978,4.815169374,4.784341446,4.744570835,4.668254852,4.19669812,3.731254397,3.627862575,3.531988019,3.433648426,3.362032669,3.313636679,3.275440777,3.240744801,3.182288417,3.119666544,3.094933401,3.058227386,2.966513224,2.864434215,3.287579493,3.762536717,3.780715251,3.71054148,3.593067919,3.52097991,3.437483625,3.386531269,3.433817305,3.426258779,
Cameroon,CMR,,5.420233796,5.737246981,6.023343191,6.016773494,6.014016105,6.047855277,6.094784466,6.151441759,6.19179712,6.239271828,8.804421373,8.753508492,8.664841931,8.589188199,8.489581967,7.632618278,5.300341727,5.420587189,5.465541692,5.889135609,6.108310116,4.946930049,4.582001144,5.282433666,5.444898755,5.445238214,5.215687639,4.476020249,4.402503411,4.407537026,4.363485589,4.301750393,4.263177086,4.213414543,4.136025179,4.070149948,4.011456727,3.994219553,3.987922683,3.954526508,3.928804609,3.9711345,4.00306011,4.011093226,4.001605562,3.981114363,4.025833954,4.069441459,4.057855696,4.038015008,3.995005764,3.966174007,3.947206028,4.149374814,4.248478199,4.084486646,3.91291866,3.834951846,3.829810296,3.758304031,3.671322489,3.630074742,3.628501592,
"Congo, Dem. Rep.",COD,,3.565882757,3.603322837,3.643965481,3.663569237,3.734795711,3.836753426,3.897126666,3.910852352,3.867129276,3.827881899,3.700452153,3.618443831,3.636610352,3.631149876,3.608058699,3.537363785,3.479500126,4.048533212,4.45898398,4.073612069,3.850079771,3.933002092,4.097630699,4.271684465,4.775033687,4.601472231,4.594877333,4.640712202,4.584665974,4.734948922,4.735799918,4.781368093,4.960971304,6.113300888,5.525001151,3.28638155,2.958611437,4.062133324,4.69441273,4.534834738,4.482335333,4.362717179,4.219124764,4.233934834,4.363350527,4.38170135,4.330917523,4.32254837,4.403649438,4.500675964,4.59850858,4.656829653,4.719600182,4.710408328,4.621152495,4.858912552,4.971280181,4.660393701,4.47895616,4.52663047,4.537548189,4.517041699,4.547292919,
"Congo, Rep.",COG,,4.827125633,4.844592454,4.866730601,4.901035986,4.922059928,4.954587128,4.96941724,4.994458387,5.01272357,5.035040075,5.056819513,5.078251464,5.070225535,5.131253427,4.906473629,4.528667555,4.438729841,4.363009395,4.270807693,4.188781978,4.117212293,4.032336515,3.91238273,4.306020336,4.219867908,3.735765563,3.720134555,3.687226588,3.672185534,3.629206737,3.612091407,3.589821799,3.713709603,3.707797827,3.556848282,3.513504888,2.95602889,3.010461853,3.502442625,4.625529474,4.555963532,3.138760956,3.562192891,4.175511155,4.352632683,4.484003679,4.392256074,4.018064794,4.721525363,4.865898474,3.968877801,3.511138502,3.14213307,3.122268541,3.117648095,3.118033086,3.121761322,3.12413345,3.086974624,3.069336176,3.061225079,3.05788342,3.074617138,
Colombia,COL,,6.137518175,6.058399932,5.944315729,5.826331106,4.482437684,4.336423439,4.227135049,4.121669639,3.991490656,3.876978986,3.732679341,3.623923119,3.56827109,3.460522959,3.379875449,3.327741447,3.341031907,3.362911471,3.327753862,3.349500538,3.350961027,3.340131075,3.358363114,3.301641321,3.131123465,2.855377652,2.770207013,2.752300189,2.74529055,2.750514936,2.680281704,2.644939679,2.646522992,2.610557568,2.537149497,2.440740754,2.395580543,2.389741851,2.327583758,2.217015927,2.140928701,2.098336427,2.060081581,2.01116681,1.933090589,1.848892815,1.779817086,1.70722258,1.659777313,1.620696427,1.546070302,1.469043806,1.40509323,1.339465985,1.303444479,1.420893036,1.872520302,2.250986951,2.188918599,1.831328859,1.482542022,1.446825841,1.490750991,
Comoros,COM,,7.91215503,7.835709177,7.738812869,7.635423426,7.464135104,7.549459993,4.221232308,4.675138014,4.748208474,4.833300634,4.936629054,5.039427149,5.125028394,5.199766807,5.204899112,5.166718321,5.100573148,5.017466571,4.899481537,4.744607666,4.672175266,4.639219561,4.648937866,4.64272346,4.632023674,4.609575246,4.561512343,4.504555265,4.458900772,4.396140045,4.203252187,2.319228313,1.666873968,1.615401019,1.577476642,1.566451204,1.56602753,1.562499323,1.625719564,1.763267333,1.900369741,1.958929661,1.765674088,1.738741181,1.940514927,1.973628014,2.00758165,2.055292722,2.113816875,2.173836687,2.238150105,2.307116773,2.468561466,2.582331418,2.575342079,2.573353027,2.567576331,2.579393429,2.608734147,2.699525102,2.766510926,2.782388977,2.816786639,
Cabo Verde,CPV,,3.981892239,4.741366907,4.911028913,4.882930527,4.854614269,4.853940989,4.865279407,4.876087173,4.882085147,4.612176842,3.846427028,2.981677268,2.67756242,2.72566752,2.905533408,2.991043003,2.889779474,2.851985244,2.836825157,3.329674211,7.486768185,7.455590752,7.318847949,7.156241562,6.983859549,8.712637068,8.44217694,8.168467276,7.974087031,8.164334968,4.482678769,4.311338747,4.15062488,4.002010305,3.835733347,3.673697792,3.541224515,3.430681247,3.313040133,3.266666922,3.116514658,3.018822022,2.879061239,2.7617956,2.663270845,2.595917763,2.521744364,2.425920398,2.306309264,2.028015869,1.132686452,0.896690524,0.839400477,0.795101549,0.77820693,0.781232716,0.799677913,0.820894914,0.83595824,0.799881342,1.054921444,1.254636725,1.141979415,
Costa Rica,CRI,,3.946851036,3.889330725,4.169402617,5.166106598,5.022958476,4.879687436,4.733443591,4.558620542,4.419969679,4.335001539,4.240005655,4.16516835,4.006143357,3.397148498,3.411684353,3.437336705,3.461796357,3.490946565,3.524726022,3.539802735,3.534634228,3.54623397,3.550776089,3.623523976,4.754220117,4.688313256,4.590361925,4.486607342,4.394565509,4.371244993,4.356458863,4.312123852,4.243355131,4.165426543,4.084571388,3.990738346,3.868919992,3.746769746,3.621103803,3.466771868,4.065804623,3.850293612,3.661955519,3.522448736,3.420272517,3.305454339,3.188095023,3.124128649,3.029696865,2.872268055,2.7411734,2.63533177,2.488557064,2.361883508,2.267939167,2.140465586,2.000052801,1.892470821,1.761648688,1.557187215,1.314985809,1.184363215,1.170926797,
Caribbean small states,CSS,,2.748248979,2.827801199,2.963070863,2.785694707,2.566966366,2.574851722,2.569906555,2.558794886,2.500524667,2.286595384,2.162206912,2.270289099,2.38072712,2.250630405,2.175447951,2.10922833,2.012709914,1.897530991,1.778028242,1.778284966,0.851635091,0.925009148,0.971955747,1.018175698,1.071549645,1.078876428,0.996348901,1.015714473,1.054847223,0.892838258,0.799897916,0.831980006,0.826101656,0.872876178,1.117495766,1.232280303,1.22141455,1.207356809,1.179500503,1.136831083,1.107290319,0.970255205,0.901291008,0.751014248,0.55912143,0.583647937,0.626992129,0.624641201,0.617130294,0.587376138,0.649711731,0.846170075,0.935619618,0.956619958,0.929314771,0.91314846,0.894517032,1.231964827,1.079110644,0.749581595,0.820336081,0.91612955,1.016133718,
Cuba,CUB,,2.357820601,2.383404755,2.424460863,2.428277781,2.388798641,2.318096717,2.23608542,2.172011002,2.1396067,2.11118304,2.909169321,2.942143453,2.738848172,2.559771071,2.374636942,2.189476404,2.001928788,1.830296185,1.673023022,1.54573219,1.543925605,1.452719596,1.520717287,1.543966849,1.537119644,1.551287512,1.570325624,1.611331676,1.620939963,1.582251398,1.22852615,0.838699977,0.713737121,0.616695568,0.56288531,0.53528486,0.584809853,0.650973557,0.651538461,0.643664056,0.622304231,0.602189229,0.499106194,0.385386659,0.333760125,0.264000718,0.199236099,0.161551336,0.146513521,0.14398799,0.156877376,0.134084715,0.015577173,-0.065493468,-0.049422196,-0.039673043,-0.096901134,-0.106383013,-0.123002626,-0.126584949,-0.35913836,-0.421229166,-0.20381929,
Curacao,CUW,,1.557644005,2.314594464,2.395263063,2.232915868,2.07037046,1.5251247,1.536838213,2.019166673,2.07534501,1.955676382,2.260573609,0.657377672,-0.111261373,1.400527142,0.940473467,0.592171742,0.443908612,-0.354138268,0.06063249,0.511832031,0.773526347,1.356422181,1.066603849,0.875469113,0.857649027,0.314048417,-0.452542786,-1.130045008,-1.237254753,-0.728323551,-0.371051901,0.24264149,1.177130948,1.089526091,1.165832182,1.570992544,1.169711914,-1.018209617,-2.905818994,-3.462540835,-3.377070396,-0.005960313,1.931164286,1.592530197,2.416076659,2.432716284,1.837419787,1.118551673,0.510377368,1.121523954,1.276866103,0.694728326,1.010621865,1.235278417,1.217371631,0.97077532,0.24245324,-0.590340791,-1.248966883,-1.637260049,-1.7050456,-1.58398557,-1.43535736,
Cayman Islands,CYM,,2.031897963,2.071182081,2.129537969,2.161531002,2.10511363,2.103560467,2.162637961,2.046677318,1.926956723,3.404254846,5.377191637,5.827910879,5.571228199,5.292405916,5.011828681,4.717254421,4.405462198,4.035316567,3.891007704,4.356058108,4.723036481,4.611374897,4.42337678,4.275094217,4.165473658,4.012394565,3.870595813,3.73469739,3.781300459,4.423499451,4.860882207,4.74738163,4.625634737,4.488099941,4.341113788,4.186838819,4.018564413,3.806434825,3.622447499,3.566400697,3.504438447,3.409298767,3.285507434,3.176576923,3.117248277,3.03959414,2.972062828,2.903871308,2.827622398,2.775743487,2.747540771,2.714328175,2.623843211,2.533485668,2.433577675,2.337731316,2.248694274,2.155269054,2.080094207,1.995493055,2.052063476,2.093245753,2.001048591,
Cyprus,CYP,,3.050318728,2.364740279,2.316754377,2.213181389,2.184335998,2.237591784,2.250242498,2.241548132,2.235818098,2.252495929,2.287350901,2.328146707,2.981475717,4.724785992,4.338517834,5.119657667,5.260215972,5.065205022,4.874906435,4.70172885,4.524461169,4.580187573,2.882073653,2.369108264,2.307512551,2.25794567,2.205659866,2.146184976,2.078026357,2.019576802,1.949793857,2.024838488,2.204720453,2.411991587,2.292676088,2.199631387,2.122595973,2.052744582,1.986227051,1.925564325,1.898084807,1.670681465,1.627030556,1.603853783,1.571891639,1.537820641,1.51014148,1.48213573,1.455029593,1.435999399,1.427575435,1.420112864,1.390289007,1.343050197,1.335295647,1.336556375,1.310458809,1.265006918,1.238734278,1.227139785,1.202385416,1.143993424,1.130277153,
Czechia,CZE,,0.701076162,1.211503305,1.281344711,1.385141354,1.31208285,1.199533736,1.088958095,0.993811003,0.948870302,0.345717524,1.05951428,2.219079307,2.289278297,2.34328519,2.319196562,2.229491209,2.099770619,1.987782427,1.881019673,1.454384388,0.381899265,0.099680347,0.049058067,0.023101238,0.028345978,0.010922867,0.010716343,0.038364074,0.017380881,-0.306371411,-0.322529151,-0.068211052,-0.068128365,-0.136253767,-0.233997707,-0.290683396,-0.283728236,-0.27102019,-0.278762131,-0.458662205,-0.525860173,-0.284981654,-0.122154096,-0.063182999,0.044623474,0.17700669,0.488301512,0.735450035,0.474306872,0.197209094,0.111145922,0.156317297,0.160148205,0.233456973,0.323237456,0.318529833,0.408265434,0.493103393,0.568457639,0.432440108,-1.605498205,1.790359531,2.017408113,
Germany,DEU,,1.207370224,0.970049357,1.015018878,0.895597425,0.942174334,0.923465305,0.546035314,0.533464122,0.88165086,0.419868637,0.263693389,0.557253934,0.393651778,0.117617758,-0.29425952,-0.350242384,-0.147913867,-0.010003693,0.122547561,0.285710577,0.351166261,0.066424844,-0.267624344,-0.564774849,-0.542054059,-0.083594505,0.454745789,0.614218844,0.741824997,1.056365142,0.934907555,0.884470377,0.843967295,0.636244936,0.581105997,0.574504624,0.427841044,0.295882538,0.341913194,0.411941894,0.44131365,0.439144631,0.324324959,0.245211653,0.2081153,0.148771506,0.127167671,0.067452495,0.002247262,0.100481934,-1.601972315,0.200687484,0.285857247,0.429833546,0.878656939,0.838301068,0.421625392,0.366515156,0.308266936,0.181157523,0.159749771,0.854901972,-0.469486568,
Djibouti,DJI,,6.043437703,6.515125169,6.996079107,7.441864808,7.637764657,7.538962068,7.365550942,7.21032939,7.794517151,8.289936063,8.402053061,8.64208829,8.738820261,9.253118339,10.16415561,10.98044215,11.31461158,10.93805618,9.757230793,8.095059804,6.437886599,5.197085499,4.246802958,4.131291754,5.018567463,5.986611464,6.648833554,6.693105588,7.980584581,10.46615828,8.728375395,-0.746824155,-1.836700579,2.070499731,1.070644178,2.445652649,3.616091034,4.077109897,3.553901076,3.20121841,3.220493819,3.157086115,2.290492131,1.597496863,1.625174079,2.018448167,2.228786965,2.1203425,2.141638441,2.10483001,2.033261941,1.995290765,1.96151632,1.919652213,1.872734247,1.828487038,1.797484237,1.768623271,1.734938692,1.690747464,1.641087585,1.611672973,1.603336001,
Dominica,DMA,,1.571915093,1.396494537,1.466704396,1.54196917,1.629973717,1.741734206,1.831376486,1.907822942,1.960202718,2.035124715,2.913329884,2.749351113,2.706837524,2.65229608,2.580488778,2.509184926,2.391658404,2.265713491,2.126039398,1.947259661,2.053507826,3.149244451,2.993793158,2.896288743,2.761272124,2.610155723,2.422696527,2.26359681,2.07903798,1.863800519,1.722331888,0.176644911,0.292231539,0.198052916,0.12219644,0.051056085,-0.026634705,-0.119944041,-0.233637168,-0.390612418,-0.14771382,0.585097361,0.70116556,0.634782824,0.578365543,0.555490422,0.50704334,0.455011837,0.452950853,0.427451547,0.714030702,0.525877937,1.291285666,1.369219594,0.484936241,-0.716981111,-1.178771197,-0.041613783,-0.002081144,-0.024977104,-0.122894919,-0.135567789,-0.048014196,
